Δϵ_n,Ω_d,K,ϵ_2,ϵ_2/K,N
0.9918080601814316,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9921383194155525,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9924618415472511,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9927786251723015,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.993088669245245,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9933919730036711,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9936885359064469,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9939783575839647,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9942614377981817,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9945377764106751,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9948073733576343,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9950702286300063,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9953263422584615,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9955757143015327,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.995818344836881,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9960542339546312,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9962833817526541,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9965057883331393,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9967214538001408,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9969303782579716,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9971325618103491,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9973280045596042,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9975167066065462,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9976986680502743,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9978738889883382,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9980423695167816,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9982041097302925,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9983591097224667,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9985073695858957,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9986488894123338,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9987836692928515,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9989117093178708,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9990330095772176,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9991475701601921,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9992553911553477,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9993564726504487,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9994508147321467,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9995384174854799,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9996192809930639,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9996934053336178,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9997607905793723,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.999821436791124,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.99987534400824,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9999225122264752,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.9999629413434991,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.0,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
2.6949031410317126e-5,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
4.7152604208955395e-5,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
6.0561207941622897e-5,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
6.753680198723355e-5,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
6.753674028625589e-5,0.001,1.6845000000000001e-6,5.0e-7,0.29682398337785687,100.0
0.5893130610619439,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.4701845617958462,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.11693992729228231,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9946750129116247,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9939558931238647,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9942347484005648,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.0005267105990173215,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9948100626171722,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9953088891819836,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9958199118634352,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.02918715794241522,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9963369098486373,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9968577184311279,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9973809408559667,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9979053984718002,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9984300557555957,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9989539998144893,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.9994764269630498,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.0,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.0005173616603941777,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.0010313389653980876,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.0015414585982326257,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.0020473080782211772,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.0025485287263277145,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.0030448093464817694,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.0035358805612575317,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.004021509744507656,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.004501496497339996,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.004975668617550055,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.005443878516331879,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.005906000039597181,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.006361925654242873,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.006811563963289857,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.007254837516424639,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.007691680885463681,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.008122038976983936,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.008545865556053966,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.008963121958814213,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.009373775972158715,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.009777800861674124,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.010175174530586029,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.010565878794515426,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.01094989875739738,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.011327222276851456,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.011697839507177399,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.012061742510311002,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.012418924925704622,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.012769381691401627,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.013113108809146512,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.013450103147358061,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.013780362276880176,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.014103884334384253,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.014420667909361251,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.014730711951189024,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.015034015693227265,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.015330578590905142,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.015620400271833423,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.015903480495735756,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.01617981912239652,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.01644941608657402,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.016712271378084842,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.016968385026696953,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.017217757090220887,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.01746038764574165,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.017696276782905973,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.017925424599190776,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.018147831196424047,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.018363496678337365,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.018572421148923546,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.018774604711560006,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.01897004746821418,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.019158749519279428,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.019340710963370977,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.019515931897459038,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.019684412416890562,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.019846152615508483,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.020001152585858106,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.020149412419237955,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.020290932205770273,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.020425712034464305,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.020553751993102165,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.02067505216808463,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.02078961264420931,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.02089743350401707,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.020998514827103798,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.021092856688782136,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.021180459158001153,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.02126132229391209,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.021335446139926106,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.02140283071313398,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.021463475984252578,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.02151738183711316,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.021564547979439408,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.02160497372423309,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.021638657368846625,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.021665594016788692,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.02168576578369319,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.02169897118812647,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.021706657366372673,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.02170665728769139,0.002,1.6845000000000001e-6,1.0e-6,0.5936479667557137,100.0
0.5676198919434867,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.44852453190000785,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.09543791473701613,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.973168033093377,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9723423381313266,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9725732797737369,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9789667154212977,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9732516511772973,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9737477189110588,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9742573137327145,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.0076198499382922336,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9747739540903657,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9752945420140008,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.975817584098209,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9763418839655373,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9768664026245216,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9773902251551404,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9779125460621614,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9784326574653812,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9789499385229423,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9794638458511801,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9799739048581145,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9804797019213652,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9809808773444115,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.981477119027483,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
0.9819681567926304,0.003,1.6845000000000001e-6,1.5e-6,0.8904719501335707,100.0
