ΔE_n,Δ,K,ϵ_1,ϵ_2,N
110.64114261637769,0.0,0.1,2.33,5.0,50.0
126.72094480333726,0.0,0.1,2.33,5.0,50.0
193.35425257104794,0.0,0.1,2.33,5.0,50.0
208.09640675272055,0.0,0.1,2.33,5.0,50.0
260.6629454492977,0.0,0.1,2.33,5.0,50.0
274.23743001103924,0.0,0.1,2.33,5.0,50.0
317.5035940250003,0.0,0.1,2.33,5.0,50.0
330.0211563936133,0.0,0.1,2.33,5.0,50.0
366.4839146045055,0.0,0.1,2.33,5.0,50.0
378.02371393004455,0.0,0.1,2.33,5.0,50.0
409.19781437000165,0.0,0.1,2.33,5.0,50.0
419.8188920206499,0.0,0.1,2.33,5.0,50.0
446.7074967582733,0.0,0.1,2.33,5.0,50.0
456.45416442096564,0.0,0.1,2.33,5.0,50.0
479.75947449647305,0.0,0.1,2.33,5.0,50.0
488.6636448023116,0.0,0.1,2.33,5.0,50.0
508.89313715036155,0.0,0.1,2.33,5.0,50.0
516.9744746405406,0.0,0.1,2.33,5.0,50.0
534.4972528064977,0.0,0.1,2.33,5.0,50.0
541.7608191618924,0.0,0.1,2.33,5.0,50.0
556.8344219860044,0.0,0.1,2.33,5.0,50.0
563.2636401185714,0.0,0.1,2.33,5.0,50.0
576.03339003991,0.0,0.1,2.33,5.0,50.0
581.5687799802738,0.0,0.1,2.33,5.0,50.0
592.0209557273498,0.0,0.1,2.33,5.0,50.0
596.3948984699784,0.0,0.1,2.33,5.0,50.0
604.1526704893226,0.0,0.1,2.33,5.0,50.0
606.9385915116231,0.0,0.1,2.33,5.0,50.0
614.5717754029304,0.0,0.1,2.33,5.0,50.0
619.6064981671426,0.0,0.1,2.33,5.0,50.0
629.222830549353,0.0,0.1,2.33,5.0,50.0
635.3991771383603,0.0,0.1,2.33,5.0,50.0
646.6663777188783,0.0,0.1,2.33,5.0,50.0
653.7017973806398,0.0,0.1,2.33,5.0,50.0
666.4347116007395,0.0,0.1,2.33,5.0,50.0
674.2388604969972,0.0,0.1,2.33,5.0,50.0
688.3620475555716,0.0,0.1,2.33,5.0,50.0
696.8899944520507,0.0,0.1,2.33,5.0,50.0
712.386013319706,0.0,0.1,2.33,5.0,50.0
721.6171950665471,0.0,0.1,2.33,5.0,50.0
738.5103323358753,0.0,0.1,2.33,5.0,50.0
748.4415279110558,0.0,0.1,2.33,5.0,50.0
766.799074626203,0.0,0.1,2.33,5.0,50.0
777.4410029981234,0.0,0.1,2.33,5.0,50.0
797.393398075202,0.0,0.1,2.33,5.0,50.0
808.7563554010321,0.0,0.1,2.33,5.0,50.0
830.5727831057686,0.0,0.1,2.33,5.0,50.0
866.8298832249193,0.0,0.1,2.33,5.0,50.0
0.0,0.0,0.1,2.34,5.0,50.0
17.739246521718314,0.0,0.1,2.34,5.0,50.0
110.64101388484448,0.0,0.1,2.34,5.0,50.0
126.72084186630525,0.0,0.1,2.34,5.0,50.0
193.35400345855282,0.0,0.1,2.34,5.0,50.0
208.0961842655796,0.0,0.1,2.34,5.0,50.0
260.66257688486746,0.0,0.1,2.34,5.0,50.0
274.23708861986336,0.0,0.1,2.34,5.0,50.0
317.50310410806685,0.0,0.1,2.34,5.0,50.0
330.0206939153095,0.0,0.1,2.34,5.0,50.0
366.48329997706685,0.0,0.1,2.34,5.0,50.0
378.02312669692884,0.0,0.1,2.34,5.0,50.0
409.1970708414233,0.0,0.1,2.34,5.0,50.0
419.81817548723734,0.0,0.1,2.34,5.0,50.0
446.70661969115446,0.0,0.1,2.34,5.0,50.0
456.4533135325792,0.0,0.1,2.34,5.0,50.0
479.75845911604796,0.0,0.1,2.34,5.0,50.0
488.6626542826059,0.0,0.1,2.34,5.0,50.0
508.8919788445519,0.0,0.1,2.34,5.0,50.0
516.9733392568069,0.0,0.1,2.34,5.0,50.0
534.4959474445711,0.0,0.1,2.34,5.0,50.0
541.759533975671,0.0,0.1,2.34,5.0,50.0
556.832966266647,0.0,0.1,2.34,5.0,50.0
563.2622004828602,0.0,0.1,2.34,5.0,50.0
576.0317885926087,0.0,0.1,2.34,5.0,50.0
581.5671455070737,0.0,0.1,2.34,5.0,50.0
592.019980772398,0.0,0.1,2.34,5.0,50.0
596.3903719618901,0.0,0.1,2.34,5.0,50.0
604.1713922102892,0.0,0.1,2.34,5.0,50.0
606.9055786650249,0.0,0.1,2.34,5.0,50.0
614.608480690523,0.0,0.1,2.34,5.0,50.0
619.5614165273591,0.0,0.1,2.34,5.0,50.0
629.2696703177321,0.0,0.1,2.34,5.0,50.0
635.3453045634965,0.0,0.1,2.34,5.0,50.0
646.721311198865,0.0,0.1,2.34,5.0,50.0
653.6398963671194,0.0,0.1,2.34,5.0,50.0
666.4972478681311,0.0,0.1,2.34,5.0,50.0
674.1691319125581,0.0,0.1,2.34,5.0,50.0
688.43213373167,0.0,0.1,2.34,5.0,50.0
696.8122813110247,0.0,0.1,2.34,5.0,50.0
712.4638439854082,0.0,0.1,2.34,5.0,50.0
721.5310707090467,0.0,0.1,2.34,5.0,50.0
738.5963043356084,0.0,0.1,2.34,5.0,50.0
748.3462633210382,0.0,0.1,2.34,5.0,50.0
766.8938116655272,0.0,0.1,2.34,5.0,50.0
777.3353841351609,0.0,0.1,2.34,5.0,50.0
797.4978754783308,0.0,0.1,2.34,5.0,50.0
808.6380088625078,0.0,0.1,2.34,5.0,50.0
830.6889140631137,0.0,0.1,2.34,5.0,50.0
866.9574342898634,0.0,0.1,2.34,5.0,50.0
0.0,0.0,0.1,2.35,5.0,50.0
17.7392712338318,0.0,0.1,2.35,5.0,50.0
110.64088460149071,0.0,0.1,2.35,5.0,50.0
126.72073848809634,0.0,0.1,2.35,5.0,50.0
193.35375327798897,0.0,0.1,2.35,5.0,50.0
208.09596082462542,0.0,0.1,2.35,5.0,50.0
260.6622067398473,0.0,0.1,2.35,5.0,50.0
274.23674576475923,0.0,0.1,2.35,5.0,50.0
317.50261208956124,0.0,0.1,2.35,5.0,50.0
330.0202294532977,0.0,0.1,2.35,5.0,50.0
366.4826827122868,0.0,0.1,2.35,5.0,50.0
378.02253694421717,0.0,0.1,2.35,5.0,50.0
409.1963241212886,0.0,0.1,2.35,5.0,50.0
419.8174558783764,0.0,0.1,2.35,5.0,50.0
446.70573885779976,0.0,0.1,2.35,5.0,50.0
456.4524589906405,0.0,0.1,2.35,5.0,50.0
479.75743937354946,0.0,0.1,2.35,5.0,50.0
488.66165950792987,0.0,0.1,2.35,5.0,50.0
508.8908155602747,0.0,0.1,2.35,5.0,50.0
516.9721989934557,0.0,0.1,2.35,5.0,50.0
534.4946364692296,0.0,0.1,2.35,5.0,50.0
541.7582432631539,0.0,0.1,2.35,5.0,50.0
556.8315042835643,0.0,0.1,2.35,5.0,50.0
563.2607546559605,0.0,0.1,2.35,5.0,50.0
576.0301801401149,0.0,0.1,2.35,5.0,50.0
581.5655045725715,0.0,0.1,2.35,5.0,50.0
592.018989632436,0.0,0.1,2.35,5.0,50.0
596.3858718511844,0.0,0.1,2.35,5.0,50.0
604.1902503302058,0.0,0.1,2.35,5.0,50.0
606.8726229065871,0.0,0.1,2.35,5.0,50.0
614.6451067064504,0.0,0.1,2.35,5.0,50.0
619.5164927139666,0.0,0.1,2.35,5.0,50.0
629.3163719774207,0.0,0.1,2.35,5.0,50.0
635.2916135422581,0.0,0.1,2.35,5.0,50.0
646.7760909237934,0.0,0.1,2.35,5.0,50.0
653.5781864314908,0.0,0.1,2.35,5.0,50.0
666.5596240671,0.0,0.1,2.35,5.0,50.0
674.0995983820649,0.0,0.1,2.35,5.0,50.0
688.5020609147928,0.0,0.1,2.35,5.0,50.0
696.7347613898455,0.0,0.1,2.35,5.0,50.0
712.5415241797749,0.0,0.1,2.35,5.0,50.0
721.4451312045925,0.0,0.1,2.35,5.0,50.0
738.6821428147693,0.0,0.1,2.35,5.0,50.0
748.2511674465563,0.0,0.1,2.35,5.0,50.0
766.9884427124487,0.0,0.1,2.35,5.0,50.0
777.2299078889483,0.0,0.1,2.35,5.0,50.0
797.6022903630319,0.0,0.1,2.35,5.0,50.0
808.5197637971344,0.0,0.1,2.35,5.0,50.0
830.8050721938152,0.0,0.1,2.35,5.0,50.0
867.0849988648374,0.0,0.1,2.35,5.0,50.0
0.0,0.0,0.1,2.36,5.0,50.0
17.73929605145156,0.0,0.1,2.36,5.0,50.0
110.64075476631024,0.0,0.1,2.36,5.0,50.0
126.72063466870566,0.0,0.1,2.36,5.0,50.0
193.35350202934137,0.0,0.1,2.36,5.0,50.0
208.09573642984606,0.0,0.1,2.36,5.0,50.0
260.66183501421085,0.0,0.1,2.36,5.0,50.0
274.2364014457037,0.0,0.1,2.36,5.0,50.0
317.5021179694394,0.0,0.1,2.36,5.0,50.0
330.0197630075378,0.0,0.1,2.36,5.0,50.0
366.4820628101001,0.0,0.1,2.36,5.0,50.0
378.0219446718493,0.0,0.1,2.36,5.0,50.0
409.1955742095041,0.0,0.1,2.36,5.0,50.0
419.8167331939805,0.0,0.1,2.36,5.0,50.0
446.7048542580804,0.0,0.1,2.36,5.0,50.0
456.4516007950276,0.0,0.1,2.36,5.0,50.0
479.7564152688037,0.0,0.1,2.36,5.0,50.0
488.66066047811785,0.0,0.1,2.36,5.0,50.0
508.8896472973007,0.0,0.1,2.36,5.0,50.0
516.971053850267,0.0,0.1,2.36,5.0,50.0
534.4933198801771,0.0,0.1,2.36,5.0,50.0
541.7569470240546,0.0,0.1,2.36,5.0,50.0
556.8300360363703,0.0,0.1,2.36,5.0,50.0
563.259302637588,0.0,0.1,2.36,5.0,50.0
576.0285646785265,0.0,0.1,2.36,5.0,50.0
581.5638571940913,0.0,0.1,2.36,5.0,50.0
592.0179819020971,0.0,0.1,2.36,5.0,50.0
596.3813994041999,0.0,0.1,2.36,5.0,50.0
604.2092420152761,0.0,0.1,2.36,5.0,50.0
606.8397274563927,0.0,0.1,2.36,5.0,50.0
614.6816438283282,0.0,0.1,2.36,5.0,50.0
619.4717361067387,0.0,0.1,2.36,5.0,50.0
629.3629243256233,0.0,0.1,2.36,5.0,50.0
635.2381153560741,0.0,0.1,2.36,5.0,50.0
646.8307047022378,0.0,0.1,2.36,5.0,50.0
653.5166798003211,0.0,0.1,2.36,5.0,50.0
666.6218274648257,0.0,0.1,2.36,5.0,50.0
674.0302726312676,0.0,0.1,2.36,5.0,50.0
688.5718162649183,0.0,0.1,2.36,5.0,50.0
696.6574474811287,0.0,0.1,2.36,5.0,50.0
712.6190414377697,0.0,0.1,2.36,5.0,50.0
721.3593889295757,0.0,0.1,2.36,5.0,50.0
738.7678362666823,0.0,0.1,2.36,5.0,50.0
748.1562516614699,0.0,0.1,2.36,5.0,50.0
767.0829579840336,0.0,0.1,2.36,5.0,50.0
777.124583860284,0.0,0.1,2.36,5.0,50.0
797.7066358456641,0.0,0.1,2.36,5.0,50.0
808.4016268473382,0.0,0.1,2.36,5.0,50.0
830.9212570793574,0.0,0.1,2.36,5.0,50.0
867.2125769388219,0.0,0.1,2.36,5.0,50.0
0.0,0.0,0.1,2.37,5.0,50.0
17.739320974580664,0.0,0.1,2.37,5.0,50.0
110.6406243792951,0.0,0.1,2.37,5.0,50.0
126.72053040812807,0.0,0.1,2.37,5.0,50.0
193.353249712594,0.0,0.1,2.37,5.0,50.0
208.0955110812273,0.0,0.1,2.37,5.0,50.0
260.6614617079282,0.0,0.1,2.37,5.0,50.0
274.23605566267156,0.0,0.1,2.37,5.0,50.0
317.50162174765626,0.0,0.1,2.37,5.0,50.0
330.01929457798997,0.0,0.1,2.37,5.0,50.0
366.4814402704402,0.0,0.1,2.37,5.0,50.0
378.02134987976376,0.0,0.1,2.37,5.0,50.0
409.1948211059747,0.0,0.1,2.37,5.0,50.0
419.81600743396115,0.0,0.1,2.37,5.0,50.0
446.7039658918653,0.0,0.1,2.37,5.0,50.0
456.4507389456171,0.0,0.1,2.37,5.0,50.0
479.7553868016346,0.0,0.1,2.37,5.0,50.0
488.6596571930021,0.0,0.1,2.37,5.0,50.0
508.88847405539804,0.0,0.1,2.37,5.0,50.0
516.9699038270182,0.0,0.1,2.37,5.0,50.0
534.491997677115,0.0,0.1,2.37,5.0,50.0
541.7556452580843,0.0,0.1,2.37,5.0,50.0
556.8285615246778,0.0,0.1,2.37,5.0,50.0
563.2578444274548,0.0,0.1,2.37,5.0,50.0
576.0269422039794,0.0,0.1,2.37,5.0,50.0
581.562203388743,0.0,0.1,2.37,5.0,50.0
592.016957179769,0.0,0.1,2.37,5.0,50.0
596.3769558686938,0.0,0.1,2.37,5.0,50.0
604.2283643194373,0.0,0.1,2.37,5.0,50.0
606.8068956122537,0.0,0.1,2.37,5.0,50.0
614.7180819390715,0.0,0.1,2.37,5.0,50.0
619.4271565875698,0.0,0.1,2.37,5.0,50.0
629.4093155356345,0.0,0.1,2.37,5.0,50.0
635.1848219066294,0.0,0.1,2.37,5.0,50.0
646.8851396444095,0.0,0.1,2.37,5.0,50.0
653.4553893967789,0.0,0.1,2.37,5.0,50.0
666.6838445758325,0.0,0.1,2.37,5.0,50.0
673.9611681386077,0.0,0.1,2.37,5.0,50.0
688.6413861562974,0.0,0.1,2.37,5.0,50.0
696.5803531650004,0.0,0.1,2.37,5.0,50.0
712.6963825025475,0.0,0.1,2.37,5.0,50.0
721.2738570558205,0.0,0.1,2.37,5.0,50.0
738.8533724240388,0.0,0.1,2.37,5.0,50.0
748.061528105945,0.0,0.1,2.37,5.0,50.0
767.1773470228718,0.0,0.1,2.37,5.0,50.0
777.0194223325445,0.0,0.1,2.37,5.0,50.0
797.8109045479496,0.0,0.1,2.37,5.0,50.0
808.283605161547,0.0,0.1,2.37,5.0,50.0
831.0374683180115,0.0,0.1,2.37,5.0,50.0
867.3401685009441,0.0,0.1,2.37,5.0,50.0
0.0,0.0,0.1,2.38,5.0,50.0
17.73934600322093,0.0,0.1,2.38,5.0,50.0
110.64049344044167,0.0,0.1,2.38,5.0,50.0
126.72042570636086,0.0,0.1,2.38,5.0,50.0
193.35299632773285,0.0,0.1,2.38,5.0,50.0
208.09528477875858,0.0,0.1,2.38,5.0,50.0
260.66108682097354,0.0,0.1,2.38,5.0,50.0
274.23570841564026,0.0,0.1,2.38,5.0,50.0
317.5011234241688,0.0,0.1,2.38,5.0,50.0
330.01882416461603,0.0,0.1,2.38,5.0,50.0
366.4808150932427,0.0,0.1,2.38,5.0,50.0
378.0207525679021,0.0,0.1,2.38,5.0,50.0
409.1940648106082,0.0,0.1,2.38,5.0,50.0
419.81527859823194,0.0,0.1,2.38,5.0,50.0
446.7030737590262,0.0,0.1,2.38,5.0,50.0
456.44987344228787,0.0,0.1,2.38,5.0,50.0
479.75435397186817,0.0,0.1,2.38,5.0,50.0
488.6586496524167,0.0,0.1,2.38,5.0,50.0
508.88729583433724,0.0,0.1,2.38,5.0,50.0
516.9687489234884,0.0,0.1,2.38,5.0,50.0
534.4906698597467,0.0,0.1,2.38,5.0,50.0
541.7543379649551,0.0,0.1,2.38,5.0,50.0
556.8270807480995,0.0,0.1,2.38,5.0,50.0
563.2563800252731,0.0,0.1,2.38,5.0,50.0
576.0253127126523,0.0,0.1,2.38,5.0,50.0
581.5605431734173,0.0,0.1,2.38,5.0,50.0
592.0159150678329,0.0,0.1,2.38,5.0,50.0
596.3725424733939,0.0,0.1,2.38,5.0,50.0
604.2476141721467,0.0,0.1,2.38,5.0,50.0
606.7741307641247,0.0,0.1,2.38,5.0,50.0
614.7544103831528,0.0,0.1,2.38,5.0,50.0
619.3827645840843,0.0,0.1,2.38,5.0,50.0
629.4555331038889,0.0,0.1,2.38,5.0,50.0
635.1317457690047,0.0,0.1,2.38,5.0,50.0
646.9393821010392,0.0,0.1,2.38,5.0,50.0
653.3943289018579,0.0,0.1,2.38,5.0,50.0
666.7456610938748,0.0,0.1,2.38,5.0,50.0
673.8922992033631,0.0,0.1,2.38,5.0,50.0
688.7107561037305,0.0,0.1,2.38,5.0,50.0
696.5034928827756,0.0,0.1,2.38,5.0,50.0
712.7735332481993,0.0,0.1,2.38,5.0,50.0
721.1885496277081,0.0,0.1,2.38,5.0,50.0
738.9387381814175,0.0,0.1,2.38,5.0,50.0
747.967009763706,0.0,0.1,2.38,5.0,50.0
767.2715986248609,0.0,0.1,2.38,5.0,50.0
776.914434343558,0.0,0.1,2.38,5.0,50.0
797.9150885402669,0.0,0.1,2.38,5.0,50.0
808.1657064504062,0.0,0.1,2.38,5.0,50.0
831.1537055239916,0.0,0.1,2.38,5.0,50.0
867.4677735404778,0.0,0.1,2.38,5.0,50.0
0.0,0.0,0.1,2.39,5.0,50.0
17.739371137373496,0.0,0.1,2.39,5.0,50.0
110.6403619497413,0.0,0.1,2.39,5.0,50.0
126.72032056339799,0.0,0.1,2.39,5.0,50.0
193.35274187474056,0.0,0.1,2.39,5.0,50.0
208.0950575224258,0.0,0.1,2.39,5.0,50.0
260.6607103533182,0.0,0.1,2.39,5.0,50.0
274.2353597045842,0.0,0.1,2.39,5.0,50.0
317.50062299893193,0.0,0.1,2.39,5.0,50.0
330.0183517673746,0.0,0.1,2.39,5.0,50.0
366.48018727843953,0.0,0.1,2.39,5.0,50.0
378.02015273620134,0.0,0.1,2.39,5.0,50.0
409.1933053233081,0.0,0.1,2.39,5.0,50.0
419.8145466867035,0.0,0.1,2.39,5.0,50.0
446.7021778594303,0.0,0.1,2.39,5.0,50.0
456.4490042849148,0.0,0.1,2.39,5.0,50.0
479.7533167793264,0.0,0.1,2.39,5.0,50.0
488.65763785619237,0.0,0.1,2.39,5.0,50.0
508.8861126338842,0.0,0.1,2.39,5.0,50.0
516.9675891394522,0.0,0.1,2.39,5.0,50.0
534.4893364277705,0.0,0.1,2.39,5.0,50.0
541.7530251443753,0.0,0.1,2.39,5.0,50.0
556.8255937062441,0.0,0.1,2.39,5.0,50.0
563.2549094307494,0.0,0.1,2.39,5.0,50.0
576.0236762007636,0.0,0.1,2.39,5.0,50.0
581.5588765647708,0.0,0.1,2.39,5.0,50.0
592.0148551728919,0.0,0.1,2.39,5.0,50.0
596.3681604275491,0.0,0.1,2.39,5.0,50.0
604.2669883646004,0.0,0.1,2.39,5.0,50.0
606.7414364099544,0.0,0.1,2.39,5.0,50.0
614.7906179194479,0.0,0.1,2.39,5.0,50.0
619.3385711166401,0.0,0.1,2.39,5.0,50.0
629.5015637928261,0.0,0.1,2.39,5.0,50.0
635.078900248974,0.0,0.1,2.39,5.0,50.0
646.9934175971632,0.0,0.1,2.39,5.0,50.0
653.3335128206757,0.0,0.1,2.39,5.0,50.0
666.8072618178,0.0,0.1,2.39,5.0,50.0
673.8236810197942,0.0,0.1,2.39,5.0,50.0
688.7799106819222,0.0,0.1,2.39,5.0,50.0
696.4268820175382,0.0,0.1,2.39,5.0,50.0
712.85047859477,0.0,0.1,2.39,5.0,50.0
721.1034816470146,0.0,0.1,2.39,5.0,50.0
739.0239195095343,0.0,0.1,2.39,5.0,50.0
747.8727105475512,0.0,0.1,2.39,5.0,50.0
767.3657007587344,0.0,0.1,2.39,5.0,50.0
776.8096317657325,0.0,0.1,2.39,5.0,50.0
798.0191792779246,0.0,0.1,2.39,5.0,50.0
808.0479390500202,0.0,0.1,2.39,5.0,50.0
831.269968326651,0.0,0.1,2.39,5.0,50.0
867.5953920468357,0.0,0.1,2.39,5.0,50.0
0.0,0.0,0.1,2.4,5.0,50.0
17.739396377039498,0.0,0.1,2.4,5.0,50.0
110.64022990718695,0.0,0.1,2.4,5.0,50.0
126.72021497923618,0.0,0.1,2.4,5.0,50.0
193.35248635360142,0.0,0.1,2.4,5.0,50.0
208.09482931221646,0.0,0.1,2.4,5.0,50.0
260.66033230493315,0.0,0.1,2.4,5.0,50.0
274.23500952947916,0.0,0.1,2.4,5.0,50.0
317.5001204719,0.0,0.1,2.4,5.0,50.0
330.0178773862252,0.0,0.1,2.4,5.0,50.0
366.47955682596404,0.0,0.1,2.4,5.0,50.0
378.0195503846011,0.0,0.1,2.4,5.0,50.0
409.1925426439794,0.0,0.1,2.4,5.0,50.0
419.81381169928716,0.0,0.1,2.4,5.0,50.0
446.70127819294623,0.0,0.1,2.4,5.0,50.0
456.4481314733737,0.0,0.1,2.4,5.0,50.0
479.75227522383204,0.0,0.1,2.4,5.0,50.0
488.6566218041598,0.0,0.1,2.4,5.0,50.0
508.884924453805,0.0,0.1,2.4,5.0,50.0
516.9664244746853,0.0,0.1,2.4,5.0,50.0
534.4879973808852,0.0,0.1,2.4,5.0,50.0
541.7517067960528,0.0,0.1,2.4,5.0,50.0
556.8241003987202,0.0,0.1,2.4,5.0,50.0
563.2534326435882,0.0,0.1,2.4,5.0,50.0
576.0220326645765,0.0,0.1,2.4,5.0,50.0
581.5572035792228,0.0,0.1,2.4,5.0,50.0
592.013777106009,0.0,0.1,2.4,5.0,50.0
596.3638109204999,0.0,0.1,2.4,5.0,50.0
604.2864835341738,0.0,0.1,2.4,5.0,50.0
606.7088161732278,0.0,0.1,2.4,5.0,50.0
614.8266926703928,0.0,0.1,2.4,5.0,50.0
619.2945878490384,0.0,0.1,2.4,5.0,50.0
629.5473935692311,0.0,0.1,2.4,5.0,50.0
635.0262994448337,0.0,0.1,2.4,5.0,50.0
647.0472307603565,0.0,0.1,2.4,5.0,50.0
653.272956554334,0.0,0.1,2.4,5.0,50.0
666.8686305708075,0.0,0.1,2.4,5.0,50.0
673.7553297579104,0.0,0.1,2.4,5.0,50.0
688.8488334371772,0.0,0.1,2.4,5.0,50.0
696.3505369824012,0.0,0.1,2.4,5.0,50.0
712.9272024146634,0.0,0.1,2.4,5.0,50.0
721.0186691663886,0.0,0.1,2.4,5.0,50.0
739.1089013601875,0.0,0.1,2.4,5.0,50.0
747.7786453942047,0.0,0.1,2.4,5.0,50.0
767.4596404762046,0.0,0.1,2.4,5.0,50.0
776.7050273956092,0.0,0.1,2.4,5.0,50.0
798.123167529369,0.0,0.1,2.4,5.0,50.0
807.930311993312,0.0,0.1,2.4,5.0,50.0
831.3862563697365,0.0,0.1,2.4,5.0,50.0
867.7230240095702,0.0,0.1,2.4,5.0,50.0
0.0,0.0,0.1,2.41,5.0,50.0
17.739421722221323,0.0,0.1,2.41,5.0,50.0
110.64009731277326,0.0,0.1,2.41,5.0,50.0
126.72010895387098,0.0,0.1,2.41,5.0,50.0
193.35222976430055,0.0,0.1,2.41,5.0,50.0
208.09460014811748,0.0,0.1,2.41,5.0,50.0
260.65995267579126,0.0,0.1,2.41,5.0,50.0
274.23465789030115,0.0,0.1,2.41,5.0,50.0
317.4996158430296,0.0,0.1,2.41,5.0,50.0
330.01740102112853,0.0,0.1,2.41,5.0,50.0
366.4789237357502,0.0,0.1,2.41,5.0,50.0
378.0189455130405,0.0,0.1,2.41,5.0,50.0
409.1917767725271,0.0,0.1,2.41,5.0,50.0
419.8130736358942,0.0,0.1,2.41,5.0,50.0
446.7003747594424,0.0,0.1,2.41,5.0,50.0
456.44725500754066,0.0,0.1,2.41,5.0,50.0
479.75122930520774,0.0,0.1,2.41,5.0,50.0
488.6556014961498,0.0,0.1,2.41,5.0,50.0
508.8837312938661,0.0,0.1,2.41,5.0,50.0
516.9652549289623,0.0,0.1,2.41,5.0,50.0
534.4866527187887,0.0,0.1,2.41,5.0,50.0
541.7503829196951,0.0,0.1,2.41,5.0,50.0
556.8226008251354,0.0,0.1,2.41,5.0,50.0
563.2519496634932,0.0,0.1,2.41,5.0,50.0
576.0203821004009,0.0,0.1,2.41,5.0,50.0
581.5555242329465,0.0,0.1,2.41,5.0,50.0
592.0126804829397,0.0,0.1,2.41,5.0,50.0
596.3594951212532,0.0,0.1,2.41,5.0,50.0
604.3060961468059,0.0,0.1,2.41,5.0,50.0
606.6762738224611,0.0,0.1,2.41,5.0,50.0
614.8626220671324,0.0,0.1,2.41,5.0,50.0
619.2508271432358,0.0,0.1,2.41,5.0,50.0
629.5930075376643,0.0,0.1,2.41,5.0,50.0
634.9739583141238,0.0,0.1,2.41,5.0,50.0
647.1008052429012,0.0,0.1,2.41,5.0,50.0
653.2126764778326,0.0,0.1,2.41,5.0,50.0
666.9297501124306,0.0,0.1,2.41,5.0,50.0
673.6872626515034,0.0,0.1,2.41,5.0,50.0
688.9175067905954,0.0,0.1,2.41,5.0,50.0
696.2744753172619,0.0,0.1,2.41,5.0,50.0
713.0036874293945,0.0,0.1,2.41,5.0,50.0
720.9341293924788,0.0,0.1,2.41,5.0,50.0
739.1936675606847,0.0,0.1,2.41,5.0,50.0
747.68483036969,0.0,0.1,2.41,5.0,50.0
767.5534038113876,0.0,0.1,2.41,5.0,50.0
776.6006350541429,0.0,0.1,2.41,5.0,50.0
798.2270432950568,0.0,0.1,2.41,5.0,50.0
807.8128350907339,0.0,0.1,2.41,5.0,50.0
831.5025693106833,0.0,0.1,2.41,5.0,50.0
867.8506694183709,0.0,0.1,2.41,5.0,50.0
0.0,0.0,0.1,2.42,5.0,50.0
17.73944717292011,0.0,0.1,2.42,5.0,50.0
110.63996416649303,0.0,0.1,2.42,5.0,50.0
126.72000248729734,0.0,0.1,2.42,5.0,50.0
193.3519721068215,0.0,0.1,2.42,5.0,50.0
208.09437003011664,0.0,0.1,2.42,5.0,50.0
260.6595714658634,0.0,0.1,2.42,5.0,50.0
274.23430478702545,0.0,0.1,2.42,5.0,50.0
317.4991091122741,0.0,0.1,2.42,5.0,50.0
330.0169226720438,0.0,0.1,2.42,5.0,50.0
366.47828800773044,0.0,0.1,2.42,5.0,50.0
378.0183381214568,0.0,0.1,2.42,5.0,50.0
409.191007708855,0.0,0.1,2.42,5.0,50.0
419.8123324964353,0.0,0.1,2.42,5.0,50.0
446.6994675587859,0.0,0.1,2.42,5.0,50.0
456.44637488729035,0.0,0.1,2.42,5.0,50.0
479.7501790232744,0.0,0.1,2.42,5.0,50.0
488.65457693199187,0.0,0.1,2.42,5.0,50.0
508.8825331538312,0.0,0.1,2.42,5.0,50.0
516.964080502057,0.0,0.1,2.42,5.0,50.0
534.4853024411768,0.0,0.1,2.42,5.0,50.0
541.749053515008,0.0,0.1,2.42,5.0,50.0
556.8210949850948,0.0,0.1,2.42,5.0,50.0
563.2504604901633,0.0,0.1,2.42,5.0,50.0
576.0187245045922,0.0,0.1,2.42,5.0,50.0
581.5538385418579,0.0,0.1,2.42,5.0,50.0
592.011564924362,0.0,0.1,2.42,5.0,50.0
596.3552141780659,0.0,0.1,2.42,5.0,50.0
604.325822477012,0.0,0.1,2.42,5.0,50.0
606.6438132929615,0.0,0.1,2.42,5.0,50.0
614.8983927903357,0.0,0.1,2.42,5.0,50.0
619.207302118384,0.0,0.1,2.42,5.0,50.0
629.638389868593,0.0,0.1,2.42,5.0,50.0
634.9218927456359,0.0,0.1,2.42,5.0,50.0
647.1541236373525,0.0,0.1,2.42,5.0,50.0
653.1526900245741,0.0,0.1,2.42,5.0,50.0
666.9906020425357,0.0,0.1,2.42,5.0,50.0
673.6194980941584,0.0,0.1,2.42,5.0,50.0
688.9859119318511,0.0,0.1,2.42,5.0,50.0
696.1987157949721,0.0,0.1,2.42,5.0,50.0
713.0799150955554,0.0,0.1,2.42,5.0,50.0
720.8498807998502,0.0,0.1,2.42,5.0,50.0
739.2782006963901,0.0,0.1,2.42,5.0,50.0
747.5912827865903,0.0,0.1,2.42,5.0,50.0
767.6469756679896,0.0,0.1,2.42,5.0,50.0
776.4964696992341,0.0,0.1,2.42,5.0,50.0
798.3307957155271,0.0,0.1,2.42,5.0,50.0
807.6955190218026,0.0,0.1,2.42,5.0,50.0
831.6189068199474,0.0,0.1,2.42,5.0,50.0
867.9783282630599,0.0,0.1,2.42,5.0,50.0
0.0,0.0,0.1,2.43,5.0,50.0
17.739472729138242,0.0,0.1,2.43,5.0,50.0
110.63983046833965,0.0,0.1,2.43,5.0,50.0
